C:\Data\IMG\center_2020_10_28_08_10_00_337.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_337.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_337.jpg, 0, 0, 0, 7.793857E-05
C:\Data\IMG\center_2020_10_28_08_10_00_438.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_438.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_438.jpg, 0, 0, 0, 7.81741E-05
C:\Data\IMG\center_2020_10_28_08_10_00_541.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_541.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_541.jpg, 0, 0, 0, 7.837004E-05
C:\Data\IMG\center_2020_10_28_08_10_00_641.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_641.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_641.jpg, 0, 0, 0, 7.83373E-05
C:\Data\IMG\center_2020_10_28_08_10_00_742.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_742.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_742.jpg, 0, 0, 0, 7.7963E-05
C:\Data\IMG\center_2020_10_28_08_10_00_845.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_845.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_845.jpg, 0, 0, 0, 7.796946E-05
C:\Data\IMG\center_2020_10_28_08_10_00_949.jpg, C:\Data\IMG\left_2020_10_28_08_10_00_949.jpg, C:\Data\IMG\right_2020_10_28_08_10_00_949.jpg, 0, 0, 0, 7.809667E-05
C:\Data\IMG\center_2020_10_28_08_10_01_052.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_052.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_052.jpg, 0, 0, 0, 7.969719E-05
C:\Data\IMG\center_2020_10_28_08_10_01_154.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_154.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_154.jpg, 0, 0, 0, 7.836665E-05
C:\Data\IMG\center_2020_10_28_08_10_01_258.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_258.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_258.jpg, 0, 0, 0, 7.849811E-05
C:\Data\IMG\center_2020_10_28_08_10_01_362.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_362.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_362.jpg, -0.2533845, 0.2533845, 0, 0.1628913
C:\Data\IMG\center_2020_10_28_08_10_01_466.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_466.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_466.jpg, 0, 0.6199287, 0, 0.8343492
C:\Data\IMG\center_2020_10_28_08_10_01_570.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_570.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_570.jpg, 0, 0.4951772, 0, 1.518405
C:\Data\IMG\center_2020_10_28_08_10_01_671.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_671.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_671.jpg, 0, 0.1812069, 0, 1.891129
C:\Data\IMG\center_2020_10_28_08_10_01_772.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_772.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_772.jpg, -0.18099, 0.1040634, 0, 1.95945
C:\Data\IMG\center_2020_10_28_08_10_01_875.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_875.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_875.jpg, -0.4753896, 0.398463, 0, 2.258193
C:\Data\IMG\center_2020_10_28_08_10_01_975.jpg, C:\Data\IMG\left_2020_10_28_08_10_01_975.jpg, C:\Data\IMG\right_2020_10_28_08_10_01_975.jpg, -0.7923096, 0.6374603, 0, 2.888304
C:\Data\IMG\center_2020_10_28_08_10_02_077.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_077.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_077.jpg, -0.5190977, 0.3461363, 0, 3.417141
C:\Data\IMG\center_2020_10_28_08_10_02_179.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_179.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_179.jpg, -0.2234255, 0.05046412, 0, 3.603548
C:\Data\IMG\center_2020_10_28_08_10_02_284.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_284.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_284.jpg, -0.1205655, 0, 0, 3.552804
C:\Data\IMG\center_2020_10_28_08_10_02_384.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_384.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_384.jpg, -0.4224072, 0.3018417, 0, 3.717854
C:\Data\IMG\center_2020_10_28_08_10_02_486.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_486.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_486.jpg, -0.1217554, 0.3640722, 0, 4.191148
C:\Data\IMG\center_2020_10_28_08_10_02_585.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_585.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_585.jpg, 0, 0.06379737, 0, 4.364979
C:\Data\IMG\center_2020_10_28_08_10_02_687.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_687.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_687.jpg, -0.1217583, 0.07438409, 0, 4.340307
C:\Data\IMG\center_2020_10_28_08_10_02_787.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_787.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_787.jpg, -0.4208389, 0.3734646, 0, 4.576073
C:\Data\IMG\center_2020_10_28_08_10_02_890.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_890.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_890.jpg, -0.1396305, 0.09225633, 0, 4.787818
C:\Data\IMG\center_2020_10_28_08_10_02_991.jpg, C:\Data\IMG\left_2020_10_28_08_10_02_991.jpg, C:\Data\IMG\right_2020_10_28_08_10_02_991.jpg, -0.0808224, 0.043656, 0, 4.747743
C:\Data\IMG\center_2020_10_28_08_10_03_094.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_094.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_094.jpg, -0.326663, 0.3423717, 0, 4.951386
C:\Data\IMG\center_2020_10_28_08_10_03_195.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_195.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_195.jpg, -0.02806675, 0.1012446, 0, 5.158719
C:\Data\IMG\center_2020_10_28_08_10_03_296.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_296.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_296.jpg, -0.1222578, 0.1433823, 0, 5.163419
C:\Data\IMG\center_2020_10_28_08_10_03_399.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_399.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_399.jpg, -0.3299151, 0.447756, 0, 5.481955
C:\Data\IMG\center_2020_10_28_08_10_03_501.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_501.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_501.jpg, -0.03631859, 0.1541595, 0, 5.756479
C:\Data\IMG\center_2020_10_28_08_10_03_602.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_602.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_602.jpg, -0.2574465, 0.3634059, 0, 6.008698
C:\Data\IMG\center_2020_10_28_08_10_03_704.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_704.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_704.jpg, -0.1710195, 0.3901816, 0, 6.608828
C:\Data\IMG\center_2020_10_28_08_10_03_807.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_807.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_807.jpg, -0.0851541, 0.3148855, 0, 6.864671
C:\Data\IMG\center_2020_10_28_08_10_03_907.jpg, C:\Data\IMG\left_2020_10_28_08_10_03_907.jpg, C:\Data\IMG\right_2020_10_28_08_10_03_907.jpg, -0.288627, 0.5902997, 0, 7.362282
C:\Data\IMG\center_2020_10_28_08_10_04_010.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_010.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_010.jpg, 0, 0.3012353, 0, 7.804587
C:\Data\IMG\center_2020_10_28_08_10_04_111.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_111.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_111.jpg, -0.2790278, 0.5593401, 0, 8.244974
C:\Data\IMG\center_2020_10_28_08_10_04_214.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_214.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_214.jpg, -0.02088476, 0.301197, 0, 8.674101
C:\Data\IMG\center_2020_10_28_08_10_04_317.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_317.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_317.jpg, -0.1396317, 0.3487845, 0, 8.882233
C:\Data\IMG\center_2020_10_28_08_10_04_418.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_418.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_418.jpg, 0, 0.342759, 0, 9.322797
C:\Data\IMG\center_2020_10_28_08_10_04_519.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_519.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_519.jpg, -0.06590401, 0.1359771, 0, 9.441627
C:\Data\IMG\center_2020_10_28_08_10_04_622.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_622.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_622.jpg, -0.1420446, 0.2709711, 0, 9.678806
C:\Data\IMG\center_2020_10_28_08_10_04_725.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_725.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_725.jpg, -0.1037847, 0.2218666, 0, 9.76121
C:\Data\IMG\center_2020_10_28_08_10_04_825.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_825.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_825.jpg, -0.1207434, 0.3822289, 0, 10.09076
C:\Data\IMG\center_2020_10_28_08_10_04_926.jpg, C:\Data\IMG\left_2020_10_28_08_10_04_926.jpg, C:\Data\IMG\right_2020_10_28_08_10_04_926.jpg, -0.08165701, 0.1739389, 0, 10.26677
C:\Data\IMG\center_2020_10_28_08_10_05_026.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_026.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_026.jpg, -0.2613028, 0.4495311, 0, 10.54657
C:\Data\IMG\center_2020_10_28_08_10_05_127.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_127.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_127.jpg, 0, 0.1475202, 0, 10.77573
C:\Data\IMG\center_2020_10_28_08_10_05_228.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_228.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_228.jpg, -0.2907582, 0.4382784, 0, 11.03067
C:\Data\IMG\center_2020_10_28_08_10_05_329.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_329.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_329.jpg, -0.2219066, 0.4853582, 0, 11.72852
C:\Data\IMG\center_2020_10_28_08_10_05_432.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_432.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_432.jpg, -0.0494193, 0.3743879, 0, 11.7049
C:\Data\IMG\center_2020_10_28_08_10_05_533.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_533.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_533.jpg, -0.1844682, 0.6426933, 0, 12.20507
C:\Data\IMG\center_2020_10_28_08_10_05_635.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_635.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_635.jpg, 0, 0.3376884, 0, 12.71678
C:\Data\IMG\center_2020_10_28_08_10_05_737.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_737.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_737.jpg, -0.2675574, 0.5796244, 0, 13.23861
C:\Data\IMG\center_2020_10_28_08_10_05_839.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_839.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_839.jpg, -0.2448825, 0.6534426, 0, 13.91597
C:\Data\IMG\center_2020_10_28_08_10_05_941.jpg, C:\Data\IMG\left_2020_10_28_08_10_05_941.jpg, C:\Data\IMG\right_2020_10_28_08_10_05_941.jpg, -0.08617768, 0.5704187, 0, 14.1676
C:\Data\IMG\center_2020_10_28_08_10_06_046.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_046.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_046.jpg, -0.2257625, 0.8035004, 0, 15.26607
C:\Data\IMG\center_2020_10_28_08_10_06_147.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_147.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_147.jpg, 0, 0.4965926, 0, 15.90588
C:\Data\IMG\center_2020_10_28_08_10_06_248.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_248.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_248.jpg, -0.3007823, 0.716889, 0, 16.47713
C:\Data\IMG\center_2020_10_28_08_10_06_349.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_349.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_349.jpg, -0.006321811, 0.4224285, 0, 17.01233
C:\Data\IMG\center_2020_10_28_08_10_06_450.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_450.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_450.jpg, 0, 0.1179627, 0, 17.09533
C:\Data\IMG\center_2020_10_28_08_10_06_552.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_552.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_552.jpg, 0, 0, 0, 17.03616
C:\Data\IMG\center_2020_10_28_08_10_06_655.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_655.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_655.jpg, -0.2765499, 0.1839858, 0, 16.72038
C:\Data\IMG\center_2020_10_28_08_10_06_758.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_758.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_758.jpg, -0.2239543, 0.2561224, 0, 17.04075
C:\Data\IMG\center_2020_10_28_08_10_06_864.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_864.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_864.jpg, -0.1294245, 0.2351941, 0, 17.05147
C:\Data\IMG\center_2020_10_28_08_10_06_965.jpg, C:\Data\IMG\left_2020_10_28_08_10_06_965.jpg, C:\Data\IMG\right_2020_10_28_08_10_06_965.jpg, -0.1804708, 0.3889105, 0, 17.17747
C:\Data\IMG\center_2020_10_28_08_10_07_066.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_066.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_066.jpg, 0, 0.08669923, 0, 17.43249
C:\Data\IMG\center_2020_10_28_08_10_07_170.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_170.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_170.jpg, -0.1365414, 0.1856307, 0, 17.13183
C:\Data\IMG\center_2020_10_28_08_10_07_271.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_271.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_271.jpg, -0.071445, 0.2269239, 0, 17.45348
C:\Data\IMG\center_2020_10_28_08_10_07_371.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_371.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_371.jpg, 0, 0, 0, 17.20046
C:\Data\IMG\center_2020_10_28_08_10_07_474.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_474.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_474.jpg, -0.2782827, 0.2782827, 0, 17.34577
C:\Data\IMG\center_2020_10_28_08_10_07_577.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_577.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_577.jpg, -0.2527143, 0.3432946, 0, 17.46427
C:\Data\IMG\center_2020_10_28_08_10_07_681.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_681.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_681.jpg, -0.0146379, 0.1718995, 0, 17.63997
C:\Data\IMG\center_2020_10_28_08_10_07_784.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_784.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_784.jpg, -0.213306, 0.4763872, 0, 17.92693
C:\Data\IMG\center_2020_10_28_08_10_07_884.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_884.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_884.jpg, 0, 0.175327, 0, 18.05904
C:\Data\IMG\center_2020_10_28_08_10_07_985.jpg, C:\Data\IMG\left_2020_10_28_08_10_07_985.jpg, C:\Data\IMG\right_2020_10_28_08_10_07_985.jpg, -0.3009309, 0.2689776, 0, 18.07485
C:\Data\IMG\center_2020_10_28_08_10_08_089.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_089.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_089.jpg, -0.3306891, 0.4004281, 0, 18.27748
C:\Data\IMG\center_2020_10_28_08_10_08_192.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_192.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_192.jpg, -0.03407007, 0.1038091, 0, 18.41235
C:\Data\IMG\center_2020_10_28_08_10_08_296.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_296.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_296.jpg, 0, 0.224545, 0, 18.45852
C:\Data\IMG\center_2020_10_28_08_10_08_397.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_397.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_397.jpg, 0, 0, 0, 18.34839
C:\Data\IMG\center_2020_10_28_08_10_08_499.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_499.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_499.jpg, 0, 0, 0, 18.14684
C:\Data\IMG\center_2020_10_28_08_10_08_601.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_601.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_601.jpg, 0, 0, 0, 17.97659
C:\Data\IMG\center_2020_10_28_08_10_08_702.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_702.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_702.jpg, 0, 0.2784417, 0, 17.94592
C:\Data\IMG\center_2020_10_28_08_10_08_803.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_803.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_803.jpg, 0, 0.6294262, 0, 18.4594
C:\Data\IMG\center_2020_10_28_08_10_08_908.jpg, C:\Data\IMG\left_2020_10_28_08_10_08_908.jpg, C:\Data\IMG\right_2020_10_28_08_10_08_908.jpg, 0, 0.9416829, 0, 19.23937
C:\Data\IMG\center_2020_10_28_08_10_09_012.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_012.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_012.jpg, 0, 1, 0, 20.25765
C:\Data\IMG\center_2020_10_28_08_10_09_115.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_115.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_115.jpg, -0.1835397, 1, 0, 21.25334
C:\Data\IMG\center_2020_10_28_08_10_09_215.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_215.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_215.jpg, 0, 1, 0, 22.2439
C:\Data\IMG\center_2020_10_28_08_10_09_316.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_316.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_316.jpg, 0, 1, 0, 23.22859
C:\Data\IMG\center_2020_10_28_08_10_09_419.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_419.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_419.jpg, 0, 1, 0, 24.20312
C:\Data\IMG\center_2020_10_28_08_10_09_519.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_519.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_519.jpg, 0, 1, 0, 25.16797
C:\Data\IMG\center_2020_10_28_08_10_09_620.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_620.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_620.jpg, -0.1129473, 1, 0, 26.11946
C:\Data\IMG\center_2020_10_28_08_10_09_725.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_725.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_725.jpg, -0.4747281, 1, 0, 27.10048
C:\Data\IMG\center_2020_10_28_08_10_09_829.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_829.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_829.jpg, -0.1625301, 1, 0, 28.00534
C:\Data\IMG\center_2020_10_28_08_10_09_930.jpg, C:\Data\IMG\left_2020_10_28_08_10_09_930.jpg, C:\Data\IMG\right_2020_10_28_08_10_09_930.jpg, 0, 1, 0, 28.92137
C:\Data\IMG\center_2020_10_28_08_10_10_031.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_031.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_031.jpg, -0.3035979, 1, 0, 29.81421
C:\Data\IMG\center_2020_10_28_08_10_10_133.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_133.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_133.jpg, -0.02866826, 1, 0, 30.19053
C:\Data\IMG\center_2020_10_28_08_10_10_234.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_234.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_234.jpg, 0, 1, 0, 30.1899
C:\Data\IMG\center_2020_10_28_08_10_10_335.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_335.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_335.jpg, 0, 1, 0, 30.19025
C:\Data\IMG\center_2020_10_28_08_10_10_438.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_438.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_438.jpg, 0, 1, 0, 30.19036
C:\Data\IMG\center_2020_10_28_08_10_10_544.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_544.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_544.jpg, 0, 1, 0, 30.19032
C:\Data\IMG\center_2020_10_28_08_10_10_647.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_647.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_647.jpg, -0.2976558, 1, 0, 30.16848
C:\Data\IMG\center_2020_10_28_08_10_10_750.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_750.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_750.jpg, -0.1978242, 1, 0, 30.1894
C:\Data\IMG\center_2020_10_28_08_10_10_851.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_851.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_851.jpg, 0, 1, 0, 30.18855
C:\Data\IMG\center_2020_10_28_08_10_10_954.jpg, C:\Data\IMG\left_2020_10_28_08_10_10_954.jpg, C:\Data\IMG\right_2020_10_28_08_10_10_954.jpg, 0, 1, 0, 30.19008
C:\Data\IMG\center_2020_10_28_08_10_11_055.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_055.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_055.jpg, 0, 1, 0, 30.19062
C:\Data\IMG\center_2020_10_28_08_10_11_159.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_159.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_159.jpg, 0, 1, 0, 30.19025
C:\Data\IMG\center_2020_10_28_08_10_11_260.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_260.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_260.jpg, 0, 1, 0, 30.19054
C:\Data\IMG\center_2020_10_28_08_10_11_363.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_363.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_363.jpg, -0.1437969, 1, 0, 30.1848
C:\Data\IMG\center_2020_10_28_08_10_11_466.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_466.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_466.jpg, -0.09266517, 1, 0, 30.19078
C:\Data\IMG\center_2020_10_28_08_10_11_568.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_568.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_568.jpg, 0, 1, 0, 30.18988
C:\Data\IMG\center_2020_10_28_08_10_11_670.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_670.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_670.jpg, 0, 1, 0, 30.19026
C:\Data\IMG\center_2020_10_28_08_10_11_774.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_774.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_774.jpg, 0, 1, 0, 30.1903
C:\Data\IMG\center_2020_10_28_08_10_11_876.jpg, C:\Data\IMG\left_2020_10_28_08_10_11_876.jpg, C:\Data\IMG\right_2020_10_28_08_10_11_876.jpg, 0, 1, 0, 30.19029
